12,80,29,190,354,113,23
12,60,28,189,460,191,18
10,91,5,164,364,38,1
26,65,58,120,209,73,10
8,62,15,79,398,164,47
41,83,54,182,357,9,37
14,72,72,189,285,97,48
38,88,23,163,338,27,38
6,91,55,108,384,9,43
22,93,26,118,475,105,22
1,97,49,135,357,160,3
8,88,32,98,445,28,19
6,96,18,175,268,66,24
28,90,53,127,412,126,8
34,76,26,117,306,17,32
47,67,5,147,250,116,8
18,54,35,147,225,136,0
7,83,38,156,480,184,41
12,85,59,75,296,55,42
5,89,9,156,415,127,48
40,73,38,80,429,22,26
18,87,35,180,477,9,9
42,51,73,157,213,155,2
9,67,15,148,246,137,26
43,75,69,88,418,96,30
49,67,71,149,494,172,48
42,61,51,118,331,101,5
17,54,16,173,271,22,10
13,72,25,83,491,95,29
34,73,11,172,371,2,17
21,81,37,100,276,120,8
29,57,40,127,337,26,41
40,96,53,176,250,163,25
33,61,35,178,460,80,36
46,72,45,180,475,12,22
41,54,35,196,411,11,18
40,95,10,140,434,187,24
25,100,10,75,466,32,8
39,62,33,85,271,21,32
16,59,45,119,238,123,7
29,84,10,80,426,110,23
25,52,52,193,484,152,8
40,90,8,161,271,161,49
20,91,31,106,318,124,36
5,63,54,169,324,26,26
48,72,58,95,246,181,10
19,80,72,179,207,4,2
39,86,44,82,423,165,15
35,74,62,77,264,0,18
32,71,19,156,306,179,35
17,71,49,185,339,67,30
45,78,21,152,249,180,0
23,50,51,131,378,154,34
46,63,0,104,322,80,47
40,99,5,159,354,72,31
9,70,29,117,386,167,33
11,63,19,164,462,14,20
21,58,37,166,407,47,7
24,85,19,146,204,51,6
12,76,65,165,268,21,0
3,66,34,160,370,35,31
9,72,52,200,367,18,26
40,78,2,111,391,55,21
40,69,28,182,208,110,45
2,74,37,109,244,71,43
45,98,5,162,407,5,22
41,77,30,129,389,119,33
36,72,68,117,496,163,25
9,75,53,136,290,171,35
18,61,68,95,354,101,10
40,83,17,114,245,56,9
44,90,12,90,383,123,49
15,86,34,191,200,82,30
17,69,13,133,396,80,35
40,100,67,196,487,133,0
21,60,46,110,389,43,11
9,61,2,177,282,103,45
50,57,50,191,465,92,13
1,78,66,149,261,21,29
28,59,42,142,444,119,2
10,82,65,114,261,16,13
22,56,47,90,434,193,15
44,62,2,86,328,160,43
11,77,5,108,458,163,43
49,84,51,112,341,27,6
34,70,46,98,333,111,28
47,97,30,180,276,196,26
44,94,46,193,437,92,23
31,84,14,110,270,41,35
0,95,72,133,389,55,38
7,79,63,153,304,124,50
4,63,3,75,287,122,41
24,70,42,82,492,110,21
44,97,3,116,444,72,6
29,68,59,194,499,33,41
32,86,60,165,430,131,11
22,88,7,158,458,101,40
38,67,34,106,224,142,5
44,85,7,149,476,172,12
38,78,31,80,297,193,38
27,86,57,193,438,140,44
34,78,28,146,455,157,20
28,60,37,200,437,111,14
45,76,72,188,464,144,4
47,56,18,125,205,166,33
33,78,32,187,226,117,25
49,54,17,139,340,149,33
13,57,26,123,440,56,44
45,80,71,85,264,181,27
46,61,55,104,343,154,24
30,90,7,190,344,133,32
7,65,54,176,422,160,13
28,85,37,170,453,56,35
19,90,47,173,466,147,22
23,57,36,179,296,134,30
28,74,59,135,355,151,21
11,77,64,88,305,134,2
24,68,5,108,323,132,32
44,95,2,84,278,41,26
45,69,58,130,332,86,15
30,88,33,143,239,159,49
33,50,66,136,255,80,42
10,95,55,93,392,161,46
7,81,30,138,369,124,7
4,68,71,129,448,125,0
10,70,3,136,392,160,11
32,88,9,142,361,145,13
20,96,70,181,218,0,45
35,50,2,151,411,2,8
31,76,40,171,417,72,8
5,55,4,147,417,69,40
40,66,35,93,315,160,26
7,69,39,190,250,62,2
17,79,46,76,464,119,5
34,80,50,104,290,132,35
16,72,11,165,226,23,43
42,91,50,153,202,69,34
23,60,37,146,226,108,46
37,75,27,181,366,198,17
5,72,51,144,309,192,43
34,89,13,115,253,129,12
36,53,56,90,232,17,3
41,60,75,116,347,138,23
2,84,64,114,408,84,44
24,74,32,175,472,153,39
0,60,24,84,377,37,22
44,77,10,82,346,158,15
13,59,70,129,268,47,0
7,100,29,115,232,149,49
44,52,52,144,332,149,14
33,80,17,98,270,182,38
49,82,71,151,413,39,28
10,94,68,169,255,106,50
4,65,16,106,385,171,37
28,50,27,133,410,38,32
50,55,16,146,307,2,47
6,80,42,187,283,123,34
45,73,75,101,262,170,22
0,96,48,97,207,189,4
45,52,68,172,242,43,32
26,95,8,166,487,44,20
33,60,53,92,433,132,25
15,57,36,168,277,48,9
30,81,31,195,360,77,24
13,54,71,183,499,32,36
43,93,74,90,224,20,42
15,85,11,199,236,9,23
42,64,29,155,447,176,13
7,67,19,187,239,79,33
19,81,35,128,473,15,21
28,98,48,105,410,171,24
47,69,9,92,399,181,25
38,81,44,188,444,19,14
35,99,42,148,344,64,34
30,53,19,184,237,42,41
0,58,17,78,482,118,20
7,92,7,89,466,74,9
12,56,24,128,269,78,42
39,61,49,131,425,194,36
12,75,18,76,467,151,27
20,52,39,75,252,183,49
45,99,16,101,437,102,32
26,96,58,185,375,38,48
41,74,75,198,322,23,50
29,92,21,162,299,110,3
39,77,19,87,391,61,19
38,95,66,75,285,174,5
12,97,65,108,451,106,29
23,80,3,117,402,92,15
37,87,5,118,435,83,33
33,100,40,141,470,118,5
23,67,75,84,470,133,28
14,64,25,131,338,161,16
15,100,67,138,376,122,2
7,98,62,146,201,89,25
49,93,73,185,254,127,44
41,54,41,75,284,1,32
7,68,27,92,288,127,2
11,88,45,175,458,77,3
5,86,66,98,279,168,38
45,63,27,166,430,118,29
36,93,27,145,490,144,25
50,65,18,197,350,153,20
13,63,28,141,376,124,40
15,90,36,178,304,104,34
45,82,26,96,481,3,47
25,84,11,177,212,92,27
19,68,74,104,206,130,20
50,68,66,160,495,162,4
36,65,34,121,208,199,17
29,57,14,130,318,76,23
43,62,16,120,312,22,44
28,86,15,169,388,49,40
35,78,17,129,345,13,36
39,89,62,80,287,99,9
36,68,2,77,358,53,2
3,88,54,174,497,6,22
29,73,26,169,213,134,40
23,86,73,153,311,84,26
31,80,22,117,201,137,22
16,77,2,193,290,5,20
44,69,54,152,298,196,50
36,97,65,83,278,59,5
47,56,44,131,289,172,19
7,50,32,130,362,188,36
16,53,25,117,486,45,7
0,100,8,146,210,94,38
12,84,40,169,282,169,24
49,62,10,103,329,23,25
2,65,26,194,231,99,20
22,91,35,101,399,87,18
15,78,60,130,385,147,24
33,86,52,111,356,99,3
12,56,12,135,430,186,36
26,54,3,152,459,71,2
36,98,36,116,333,23,10
50,53,0,106,327,23,16
21,52,60,96,390,75,29
49,76,37,186,414,40,2
37,97,21,186,296,18,34
5,81,27,82,265,166,29
21,50,2,192,312,192,33
35,100,71,174,499,111,21
11,89,65,189,425,53,20
5,50,47,170,356,135,37
26,72,32,146,220,110,24
34,83,55,141,437,23,5
8,91,10,164,202,56,31
33,91,31,159,372,105,13
0,82,28,148,251,121,41
12,60,44,123,412,169,49
22,68,39,193,218,118,27
12,61,24,104,439,9,20
29,86,52,179,439,61,45
38,82,19,137,481,132,20
18,93,22,114,338,52,7
27,66,12,145,426,113,28
16,91,70,197,408,5,27
48,69,42,80,388,185,8
18,50,75,96,443,71,40
7,66,52,189,460,15,25
40,57,72,193,239,23,19
14,81,12,87,272,47,45
21,97,50,158,442,50,33
5,92,66,163,313,60,42
38,92,27,84,336,50,40
43,64,56,118,217,120,2
27,68,61,136,385,146,14
40,57,49,128,377,6,49
39,92,46,169,367,120,15
8,70,65,91,468,171,29
23,73,6,132,279,116,22
40,50,4,148,340,98,49
34,50,60,181,321,86,2
0,62,44,99,345,132,6
22,87,36,164,494,197,22
41,62,51,122,212,188,28
39,63,42,150,224,150,12
7,62,61,170,327,106,38
38,98,74,83,207,25,39
41,81,27,193,418,24,7
13,78,6,114,353,19,44
18,54,31,177,262,52,34
8,67,67,169,453,49,4
46,56,42,135,485,138,45
9,60,60,77,443,61,45
19,77,34,118,263,53,20
32,83,67,138,222,107,21
5,79,63,167,420,110,17
43,90,46,143,392,120,43
1,93,65,149,238,71,24
12,63,18,160,390,141,18
20,87,73,200,247,37,8
20,73,12,120,435,129,28
12,89,31,173,302,162,5
49,62,23,91,219,91,4
28,81,3,106,351,17,26
35,74,27,178,369,41,41
5,83,14,110,291,177,45
22,77,39,154,419,175,18
43,93,7,191,462,95,7
19,59,38,126,359,104,15
2,71,6,197,296,100,5
49,51,59,104,425,37,1
20,63,47,110,450,189,9
47,73,16,106,481,53,45
17,85,17,85,403,52,15
13,99,65,188,281,128,27
16,80,65,184,271,132,3
41,57,35,143,355,186,2
17,89,29,137,265,194,15
32,61,7,102,392,64,30
30,96,30,184,317,12,41
47,60,64,98,233,54,27
30,89,13,133,205,45,48
16,85,62,137,294,102,2
5,64,27,155,446,64,12
14,93,40,194,245,118,41
23,64,62,103,210,97,39
31,61,28,94,248,132,0
8,59,34,108,273,193,41
47,66,12,96,495,72,34
20,51,27,189,416,39,49
7,93,19,149,254,130,21
1,95,37,134,266,155,46
17,68,40,114,286,163,2
0,80,65,117,460,71,6
20,69,35,126,274,82,44
6,60,49,81,386,44,43
10,54,12,97,439,138,31
20,50,16,145,356,181,21
42,52,43,92,235,179,23
38,66,23,118,273,51,7
16,53,72,185,313,189,8
9,99,3,106,412,6,1
4,78,7,126,368,174,11
36,62,23,166,414,87,50
5,96,24,142,308,84,40
26,89,43,145,474,197,47
33,55,38,174,394,58,6
20,79,27,140,364,153,32
20,91,46,96,246,78,15
43,92,56,192,476,84,24
19,69,32,148,290,39,12
18,91,69,135,351,173,15
17,100,36,188,396,107,16
36,84,25,162,257,57,11
27,56,49,155,432,38,30
26,55,0,172,366,136,37
17,76,70,80,287,19,49
7,94,17,164,258,42,35
34,71,43,83,463,170,44
45,52,46,174,258,136,40
47,68,55,200,361,156,34
28,71,44,164,364,96,29
39,68,20,78,331,115,25
28,89,9,182,293,12,28
2,95,69,200,263,135,3
44,55,41,114,372,66,10
1,80,42,175,340,125,2
30,99,39,115,289,111,41
40,65,20,85,382,91,26
34,69,16,189,201,97,35
12,74,75,122,389,148,46
44,56,38,171,472,68,3
16,86,5,85,416,55,46
22,62,8,84,452,171,18
7,81,0,77,422,96,10
26,69,42,145,398,46,39
30,63,73,96,478,28,18
23,100,14,155,231,45,18
11,79,65,86,214,119,38
6,71,49,85,233,83,41
16,54,37,124,428,154,4
36,53,49,76,266,35,2
34,58,59,127,240,6,25
13,86,68,81,487,22,35
23,82,10,190,211,11,6
22,65,38,161,426,29,20
3,90,18,86,476,41,12
6,64,6,89,234,17,1
40,57,43,78,487,18,1
39,51,41,190,362,135,3
30,85,13,164,462,128,41
19,57,55,103,387,9,22
16,74,30,198,315,138,19
5,80,28,91,324,155,22
6,75,28,96,234,4,21
2,74,56,186,426,182,34
15,65,21,111,269,135,35
25,85,72,145,497,55,44
31,95,13,127,492,166,49
50,98,16,101,262,137,27
18,78,14,141,457,73,48
48,99,7,83,324,150,33
26,100,69,179,430,76,31
6,61,38,132,286,8,29
4,84,35,103,220,26,27
19,59,41,175,284,65,38
24,99,74,79,252,34,35
6,94,37,130,380,15,1
12,53,34,110,356,172,24
28,84,17,196,406,193,47
37,61,69,112,228,18,22
45,54,43,142,209,24,19
37,86,10,166,275,142,9
0,70,50,75,463,65,44
11,58,59,183,339,104,1
24,82,31,123,422,131,15
50,63,6,157,252,111,41
3,55,15,98,480,41,1
15,81,57,113,353,88,19
38,82,60,98,309,176,48
16,64,25,193,480,185,13
44,78,56,164,496,17,19
29,80,23,159,344,91,38
29,71,24,113,479,16,12
6,88,52,81,238,41,47
16,85,61,198,469,14,25
17,77,66,149,304,8,21
13,89,55,151,288,55,4
9,60,57,96,205,130,1
18,88,12,182,447,49,11
29,95,52,194,450,104,40
48,91,70,93,317,6,39
27,77,52,115,329,168,27
29,76,55,121,420,191,8
3,56,22,85,429,83,31
23,64,12,125,394,13,19
29,72,49,127,367,52,36
13,55,75,125,415,14,9
19,84,14,172,389,83,8
29,81,49,111,241,187,16
19,58,52,77,223,39,41
37,50,8,159,210,66,19
26,66,5,159,262,85,8
28,79,0,88,372,34,19
9,84,43,165,483,107,26
11,73,25,108,493,60,47
20,72,32,153,498,53,17
42,78,51,116,491,1,36
34,83,48,129,436,45,41
42,92,21,80,415,190,11
13,85,16,183,256,40,11
13,60,7,93,475,176,7
13,62,36,139,374,173,28
23,68,21,111,417,182,0
36,80,25,139,270,119,25
30,76,46,128,362,66,28
47,70,31,124,256,43,4
26,58,3,78,369,75,49
28,93,3,93,288,199,32
23,83,11,168,216,2,46
38,80,4,127,270,165,24
23,56,75,171,316,56,43
25,82,50,132,265,175,48
30,64,33,100,429,180,6
2,69,69,177,324,166,15
31,56,16,150,275,63,42
9,70,9,118,228,165,38
12,95,14,193,328,34,3
29,84,74,138,468,132,0
44,87,70,178,473,81,26
37,84,59,159,462,145,16
45,59,17,92,265,87,28
31,52,36,191,349,113,29
11,56,27,84,241,195,46
27,60,10,76,236,115,50
36,56,57,100,453,150,23
21,94,18,100,461,101,11
33,89,62,158,383,26,4
21,76,23,126,258,87,3
43,100,68,182,316,69,15
49,65,29,108,253,158,35
0,77,18,92,471,91,4
28,52,10,165,401,160,42
40,98,51,182,306,47,3
10,52,43,135,263,24,40
46,72,46,87,477,123,37
25,80,67,174,208,0,30
42,73,14,112,208,55,13
46,75,56,133,483,52,47
39,64,44,131,336,15,47
17,78,64,188,219,3,18
17,68,66,194,286,172,19
19,72,27,163,332,144,5
13,86,41,88,367,191,26
44,71,70,106,370,199,12
22,76,4,198,302,118,2
41,61,46,80,256,104,26
5,99,48,158,398,92,21
45,59,66,187,486,59,39
19,62,48,150,399,34,26
49,69,5,158,253,43,47
4,87,27,122,334,25,30
37,87,63,194,481,4,19
44,56,28,133,261,38,9
1,84,70,97,275,135,20
14,89,36,139,285,19,39
42,73,48,178,261,84,20
42,63,19,80,243,23,2
40,89,67,77,215,27,28
49,71,48,131,465,155,24
18,61,71,78,450,33,28
9,73,65,170,320,10,28
8,72,4,78,483,27,18
17,57,52,160,331,58,32
30,89,47,118,290,171,4
28,79,13,156,450,10,37
3,77,49,115,288,112,13
10,54,20,111,200,192,3
13,73,65,127,386,163,50
42,79,72,97,455,188,50
30,80,75,92,467,76,43
48,52,44,191,331,95,40
14,94,39,130,278,142,26
41,61,26,193,249,195,12
42,65,3,154,336,119,37
35,76,73,180,326,192,19
26,89,5,148,354,78,38
29,87,43,172,430,39,41
46,76,53,190,277,5,22
9,52,42,112,460,65,1
35,76,65,120,481,131,11
4,97,31,179,496,23,1
28,64,50,161,258,172,33
20,71,36,89,483,100,45
11,84,54,96,297,184,31
19,56,1,134,333,146,15
43,100,36,88,471,50,36
12,62,2,92,407,44,47
36,78,10,171,265,18,23
3,52,74,113,472,74,8
17,74,52,127,417,83,26
27,67,60,193,359,194,35
49,90,40,118,214,115,32
20,73,55,130,281,9,47
40,90,59,140,328,13,21
48,79,34,188,348,87,36
18,60,47,158,216,40,10
5,61,57,104,295,44,39
1,77,52,156,277,74,31
33,79,9,111,432,46,24
40,61,43,144,258,168,22
26,96,67,87,343,162,39
50,81,21,188,444,189,32
13,50,19,102,231,64,34
6,57,0,138,203,83,34
15,97,52,159,294,198,37
16,85,18,96,444,23,0
45,97,75,196,227,152,14
46,65,52,110,228,104,1
3,75,59,159,494,97,9
48,58,54,150,455,106,6
23,98,35,162,207,96,5
11,72,47,177,496,160,19
49,53,64,96,365,123,30
15,76,44,171,432,94,30
40,86,17,111,323,53,17
44,84,52,151,393,192,11
45,73,18,129,345,194,7
26,56,9,171,342,40,10
19,56,75,177,285,89,0
32,82,46,196,316,168,36
50,89,33,131,453,45,45
33,91,71,145,492,44,48
19,54,50,175,468,122,22
7,97,31,159,280,11,7
42,75,28,198,461,180,44
2,82,38,131,445,172,31
9,69,68,130,214,78,2
0,77,71,166,419,171,43
34,87,69,137,470,93,18
17,97,28,187,293,109,39
14,100,75,187,463,50,23
29,55,31,76,357,105,28
28,52,13,93,376,95,49
15,75,39,175,226,188,11
14,78,53,99,267,111,39
1,94,36,183,240,1,17
34,72,8,121,222,197,6
29,78,65,87,208,50,6
35,65,9,132,246,94,6
23,52,40,174,252,9,38
44,69,64,124,424,28,32
22,95,72,164,366,183,11
45,56,24,105,200,84,24
2,69,64,152,400,160,2
23,97,20,95,450,38,45
4,58,24,82,385,156,29
16,54,20,164,289,102,7
24,73,16,77,261,112,23
20,58,45,75,415,114,13
49,99,23,136,247,183,14
6,60,15,108,243,189,26
25,57,45,117,328,38,14
46,72,56,99,279,190,22
25,92,13,109,285,182,16
7,85,59,197,422,89,46
42,54,33,181,437,91,38
22,94,66,177,295,164,10
12,84,69,186,330,161,38
15,95,53,115,257,187,31
38,52,44,145,462,67,13
40,56,62,188,421,90,17
7,90,71,188,376,74,16
0,51,65,198,220,177,12
19,83,23,129,264,125,46
32,60,10,155,323,82,12
33,64,44,193,381,66,34
44,65,21,140,256,38,17
4,56,31,188,347,186,13
50,77,46,116,256,28,2
35,79,13,120,323,172,25
42,69,65,153,382,43,50
18,81,14,172,440,54,18
1,75,37,84,372,26,43
35,53,33,165,227,169,45
7,98,4,120,219,50,39
24,78,23,105,485,27,34
7,77,66,145,375,152,35
4,59,66,86,266,83,28
38,58,66,86,305,154,21
41,76,3,160,292,83,24
26,67,33,80,235,42,28
24,71,26,158,218,16,3
45,71,62,81,223,17,3
21,74,66,189,262,28,18
13,85,5,155,355,79,25
42,98,28,80,305,34,49
25,58,54,84,406,63,6
27,85,69,112,461,142,15
15,71,32,159,396,71,13
12,96,24,182,285,82,23
23,94,33,174,356,60,17
4,71,57,116,318,173,7
27,54,59,90,224,125,17
13,77,55,171,492,152,21
19,70,7,155,223,190,19
37,75,33,117,450,114,18
39,52,54,171,237,172,45
48,95,9,136,397,65,15
5,52,31,167,210,124,35
11,55,41,101,203,30,41
0,70,55,140,299,174,3
2,99,2,152,204,53,8
47,60,63,146,416,93,16
47,60,68,110,256,102,41
48,71,6,148,448,147,10
29,96,35,77,213,102,10
26,82,3,166,399,199,31
7,84,28,81,427,50,31
29,87,23,107,379,34,9
5,90,6,77,431,143,33
8,92,33,155,385,13,28
16,77,4,170,230,122,49
42,85,60,106,268,118,26
14,64,18,184,200,120,39
32,60,26,105,218,12,40
10,73,17,138,323,103,41
26,56,75,179,484,57,12
3,78,38,173,245,45,8
48,71,44,152,437,171,16
38,89,55,148,247,155,22
9,73,67,167,293,28,44
13,91,64,143,397,19,10
25,66,51,134,252,112,14
7,89,32,116,452,31,36
45,100,29,99,393,186,10
37,57,51,81,493,179,43
36,84,61,190,287,151,42
32,91,66,78,225,46,33
36,100,61,186,266,93,44
49,69,11,160,344,188,28
47,57,11,85,391,32,25
26,75,54,132,250,17,31
30,56,34,140,243,170,34
7,78,17,92,271,182,40
11,69,52,191,480,143,38
30,50,68,140,397,61,35
28,50,14,96,409,65,45
25,61,44,126,202,103,11
46,57,6,193,304,19,26
3,92,56,81,394,190,21
28,77,9,199,402,114,39
45,66,12,75,455,175,42
9,94,1,155,440,139,21
48,66,47,76,243,149,25
25,67,21,82,389,186,37
41,63,16,137,462,23,11
19,84,39,85,402,181,46
38,61,16,132,470,162,27
28,76,64,198,281,153,5
12,90,36,139,492,189,10
48,91,60,95,403,111,18
11,70,59,99,276,45,44
10,50,18,166,445,42,0
47,78,37,161,440,52,11
5,60,11,103,259,126,2
50,59,16,200,328,50,14
19,89,34,184,418,3,19
1,82,14,173,300,129,31
15,79,22,173,216,85,19
22,81,21,172,369,187,7
25,75,42,191,488,177,33
39,86,27,174,322,114,43
18,80,49,190,375,116,6
0,52,53,184,369,64,15
8,78,50,112,282,127,9
23,89,62,75,236,131,40
48,87,75,155,395,154,12
29,69,69,185,358,120,17
2,87,0,109,366,166,9
10,63,35,146,493,109,23
40,57,53,189,494,31,41
5,91,24,136,221,81,5
22,91,47,158,349,116,2
50,72,15,150,300,188,8
14,97,26,85,215,66,7
11,73,29,77,350,36,8
29,74,72,102,454,85,26
26,74,4,153,258,96,37
18,85,42,159,298,60,23
38,90,43,92,250,182,30
21,100,39,133,308,0,9
13,84,25,151,402,120,38
48,77,22,83,283,116,36
33,93,45,177,204,179,4
13,54,35,178,322,136,13
48,59,68,108,365,17,15
50,84,47,76,247,45,25
44,68,43,162,416,30,29
39,61,18,157,467,18,13
21,99,42,124,373,88,16
45,53,28,145,275,163,29
2,87,21,134,237,185,2
47,73,26,194,233,168,47
27,71,74,85,266,68,20
17,84,54,121,392,42,20
10,91,15,185,256,80,49
45,73,3,161,498,122,29
35,62,64,162,460,69,23
11,100,2,199,252,34,47
41,77,62,148,432,119,17
36,77,70,124,264,43,22
30,90,62,138,242,88,22
20,68,54,150,359,64,12
39,80,56,113,398,129,27
34,51,24,103,298,172,2
8,94,37,162,266,75,12
14,61,58,78,372,80,40
19,55,50,126,384,94,43
9,75,73,196,212,79,32
46,64,43,115,331,4,3
31,52,25,152,229,171,12
28,81,67,154,310,45,37
19,71,4,94,299,75,21
39,85,6,118,420,74,36
2,90,33,136,406,184,39
37,66,7,198,287,109,39
9,70,24,79,457,129,30
48,89,61,87,388,21,44
2,66,24,134,426,130,32
32,85,63,85,231,32,5
10,76,73,75,489,157,24
15,63,8,113,207,73,33
41,89,30,75,408,90,22
18,58,28,85,235,21,33
35,57,75,93,247,136,7
27,81,20,137,410,9,1
43,54,22,180,249,94,12
47,55,36,139,367,145,9
36,80,47,187,212,150,24
21,76,10,189,468,23,27
2,87,67,142,473,78,8
27,100,18,173,390,1,34
13,51,31,144,311,108,15
46,58,32,149,247,110,24
38,78,49,95,466,74,5
14,75,56,121,275,85,6
18,70,3,158,451,26,35
5,99,7,83,479,113,27
14,84,49,175,294,98,28
27,88,73,122,325,68,22
7,70,8,181,350,57,47
27,91,4,180,300,2,28
48,81,17,124,456,1,42
16,92,27,150,374,127,35
12,95,31,180,284,6,40
1,73,10,111,354,69,11
8,98,44,92,284,182,38
44,73,35,82,439,101,50
1,89,41,90,413,87,7
43,56,3,89,422,190,24
10,52,40,148,391,139,2
21,56,37,198,476,83,21
1,59,72,113,447,182,16
21,92,37,127,488,131,38
13,51,69,80,251,52,18
27,78,38,115,357,157,18
38,71,70,114,405,134,50
18,74,41,115,205,170,9
2,93,10,88,407,65,44
5,67,55,157,276,70,38
50,58,45,112,485,144,47
6,81,19,130,490,48,42
48,66,22,186,387,177,3
24,83,21,125,346,5,41
46,52,50,79,308,77,15
25,53,63,116,412,4,6
42,87,8,159,395,31,10
3,87,48,150,395,174,37
44,93,52,78,278,63,44
22,61,64,182,282,177,33
13,98,27,151,248,40,23
8,53,48,120,387,58,42
9,61,31,143,478,0,46
35,72,11,152,469,70,22
43,69,32,174,402,163,30
38,100,66,143,387,94,32
16,96,5,132,295,59,7
37,78,23,113,405,155,47
1,60,65,132,449,125,45
29,55,40,193,388,146,24
21,79,70,198,293,151,42
9,58,59,181,391,107,5
49,84,50,140,268,150,24
6,88,32,119,491,63,22
30,53,40,123,201,112,30
12,61,60,144,435,13,28
29,81,55,141,236,154,5
10,82,2,185,281,121,28
2,81,16,78,378,23,27
30,76,42,132,465,39,32
50,70,71,119,409,156,38
28,86,24,186,468,55,7
39,93,15,145,235,193,15
45,91,54,102,386,142,25
45,58,73,180,343,35,22
16,61,11,147,303,101,43
33,54,28,84,272,96,4
41,76,56,165,226,182,47
5,89,51,170,213,171,4
11,54,59,106,445,151,28
39,54,61,110,349,195,18
4,91,39,109,330,71,21
43,55,1,175,385,86,1
22,92,7,169,220,175,50
26,75,32,185,439,120,44
21,53,41,134,434,191,39
23,86,32,143,385,169,4
19,98,21,170,445,191,33
40,83,20,160,340,186,7
49,76,30,150,453,95,13
24,58,23,153,415,7,17
28,72,54,115,481,146,34
30,68,13,125,249,139,35
47,73,4,94,301,100,36
41,68,34,163,232,40,11
11,91,61,149,389,196,8
47,91,7,132,295,93,17
14,88,47,110,441,14,40
48,92,72,181,289,39,37
44,70,28,150,374,54,2
32,63,71,188,349,7,7
42,50,53,139,466,99,27
27,54,22,121,240,66,31
7,65,41,108,315,78,5
42,94,7,155,315,164,50
4,90,51,107,414,196,22
35,87,29,143,247,87,12
26,81,64,152,424,12,18
25,67,31,133,235,90,0
16,59,29,75,474,186,9
14,62,0,82,385,113,29
1,82,35,87,390,197,30
33,73,64,189,373,92,48
43,80,53,137,484,155,13
32,89,42,85,215,143,30
36,66,61,141,446,180,9
32,93,55,195,234,30,24
37,58,39,139,392,54,13
28,83,6,189,454,19,13
37,96,29,104,386,160,10
24,76,65,158,237,154,6
17,88,41,185,399,107,13
2,82,74,185,293,129,33
10,96,65,191,386,31,6
8,95,68,155,425,72,46
37,93,0,152,270,122,13
41,68,11,158,407,66,40
45,79,1,86,254,174,41
36,82,17,141,289,121,13
38,66,49,174,235,96,9
18,76,70,92,370,37,27
8,60,12,146,383,175,9
32,64,71,139,251,3,12
15,99,47,181,460,183,46
43,93,56,144,250,150,19
44,62,4,191,469,66,14
11,71,62,173,230,127,24
44,79,29,98,474,28,28
23,68,47,167,401,138,42
29,64,35,85,208,164,16
48,80,64,182,290,114,33
39,92,27,140,319,107,45
39,52,7,199,395,116,2
21,86,55,170,405,106,50
29,78,51,138,410,159,28
7,66,56,152,269,113,16
6,76,68,173,298,125,10
30,72,48,81,466,139,36
46,95,58,192,224,17,47
15,67,0,158,495,60,41
30,68,22,172,329,66,5
33,98,45,98,290,99,29
18,89,53,170,383,173,34
47,79,8,168,366,153,30
31,59,41,182,473,100,33
35,98,60,101,479,74,5
10,65,28,195,377,49,50
3,61,38,88,311,101,40
0,95,33,120,349,135,49
32,100,51,135,253,179,19
21,100,38,131,400,12,25
38,85,54,86,211,104,46
35,93,16,108,332,198,22
48,73,63,80,389,121,45
46,64,62,150,292,94,0
43,87,32,191,321,100,39
28,65,15,130,271,124,28
19,77,2,111,271,31,22
30,63,26,137,325,48,40
48,96,74,121,283,127,44
5,88,32,196,250,66,21
31,75,65,104,307,112,34
17,90,12,197,454,108,32
7,78,16,100,288,122,45
16,96,62,162,356,53,40
45,75,75,152,348,84,1
19,52,73,151,260,48,38
42,76,9,78,422,191,29
50,80,66,123,260,133,14
14,69,73,86,290,61,10
32,61,52,166,290,138,7
31,99,43,188,213,59,18
24,58,57,96,488,119,37
6,79,26,174,390,47,13
35,85,54,101,286,11,50
34,70,62,148,336,74,31
43,77,12,93,310,38,7
36,96,26,152,337,48,15
12,67,34,172,377,89,2
2,60,13,108,472,61,44
49,70,69,84,390,75,3
12,86,8,181,276,77,21
45,61,25,193,329,111,4
44,68,5,100,366,32,47
30,57,7,119,390,85,13
12,98,69,80,354,161,20
28,62,18,122,275,121,42
28,59,39,183,448,161,42
36,86,52,75,271,116,26
34,67,26,114,215,114,8
14,64,66,144,213,130,19
16,68,68,111,427,62,0
47,53,71,161,329,2,40
0,88,69,168,330,14,24
44,71,2,200,457,34,4
3,80,59,167,222,65,36
44,77,20,109,483,162,43
27,78,8,179,441,173,33
36,56,33,181,206,40,50
35,66,11,184,205,57,42
30,64,45,111,435,19,49
47,83,32,182,253,41,33
40,75,19,121,280,20,14
26,84,36,110,367,169,20
47,62,28,140,379,131,27
1,70,62,188,389,156,6
19,96,14,148,221,10,22
25,59,10,115,375,24,33
23,69,0,190,335,153,12
6,98,75,108,312,74,10
7,65,24,120,237,82,23
26,77,47,158,497,27,31
32,62,60,187,421,200,47
42,75,52,91,259,110,31
48,63,71,163,390,44,25
1,70,16,127,303,121,25
6,50,60,153,484,161,39
29,100,14,97,346,183,47
7,62,22,163,427,141,44
45,51,11,104,495,101,47
32,92,14,149,336,23,26
47,95,24,78,224,94,26
30,89,70,86,333,169,21
15,92,45,156,364,6,7
10,68,2,159,281,51,44
8,72,68,176,477,31,10
